# log version 1.6
# created with node.js sf server
# non-hashed line notation:
# game_clock system_clock game_time ship_alive? ship_x ship_y ship_vel_x ship_vel_y ship_orientation mine_alive? mine_x mine_y fortress_alive? fortress_orientation [missile_x missile_y missile_orientation ...] [shell_x shell_y shell_orientation ...] bonus_symbol pnts cntrl vlcty vlner iff intervl speed shots thrust_key left_key right_key fire_key iff_key shots_key pnts_key game_active
# hexagonSizes: 200 40
1216 0.000000 1216 y 240.508 279.060 0.250 0.433 345.0 n - - y 160.0 [] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
1233 0.000000 1233 y 240.659 278.583 0.250 0.433 345.0 n - - y 160.0 [] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
1250 0.000000 1250 y 240.812 278.107 0.250 0.433 345.0 n - - y 160.0 [] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
1266 0.000000 1266 y 240.967 277.632 0.250 0.433 345.0 n - - y 160.0 [] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
1283 0.000000 1283 y 241.123 277.157 0.250 0.433 345.0 n - - y 160.0 [245.796 278.926 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n y n n n y
1300 0.000000 1300 y 241.282 276.683 0.250 0.433 345.0 n - - y 160.0 [250.626 280.220 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n y n n n y
1316 0.000000 1316 y 241.443 276.209 0.250 0.433 345.0 n - - y 160.0 [255.455 281.514 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n y n n n y
1333 0.000000 1333 y 241.605 275.737 0.250 0.433 345.0 n - - y 160.0 [260.285 282.808 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n y n n n y
1350 0.000000 1350 y 241.770 275.265 0.250 0.433 345.0 n - - y 160.0 [265.115 284.102 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n y n n n y
1366 0.000000 1366 y 241.936 274.793 0.250 0.433 345.0 n - - y 160.0 [269.944 285.396 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n y n n n y
1383 0.000000 1383 y 242.105 274.322 0.250 0.433 345.0 n - - y 160.0 [274.774 286.691 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n y n n n y
1400 0.000000 1400 y 242.275 273.852 0.250 0.433 345.0 n - - y 150.0 [279.604 287.985 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n y n n n y
1416 0.000000 1416 y 242.448 273.383 0.250 0.433 345.0 n - - y 150.0 [284.433 289.279 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
1433 0.000000 1433 y 242.622 272.914 0.250 0.433 345.0 n - - y 150.0 [289.263 290.573 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
1450 0.000000 1450 y 242.798 272.446 0.250 0.433 345.0 n - - y 150.0 [294.092 291.867 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
1466 0.000000 1466 y 242.977 271.979 0.250 0.433 345.0 n - - y 150.0 [298.922 293.161 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
1483 0.000000 1483 y 243.157 271.513 0.250 0.433 330.0 n - - y 150.0 [303.752 294.455 345.0 ] [] - 0 0 0 1 - 0 0 inf n n y n n n n y
1500 0.000000 1500 y 243.339 271.047 0.250 0.433 330.0 n - - y 150.0 [308.581 295.749 345.0 ] [] - 0 0 0 1 - 0 0 inf n n y n n n n y
1516 0.000000 1516 y 243.523 270.582 0.250 0.433 330.0 n - - y 150.0 [313.411 297.043 345.0 ] [] - 0 0 0 1 - 0 0 inf n n y n n n n y
1533 0.000000 1533 y 243.709 270.118 0.250 0.433 330.0 n - - y 150.0 [318.241 298.337 345.0 ] [] - 0 0 0 1 - 0 0 inf n n y n n n n y
1550 0.000000 1550 y 243.897 269.655 0.250 0.433 330.0 n - - y 150.0 [323.070 299.632 345.0 ] [] - 0 0 0 1 - 0 0 inf n n y n n n n y
1566 0.000000 1566 y 244.087 269.192 0.250 0.433 330.0 n - - y 150.0 [327.900 300.926 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
1583 0.000000 1583 y 244.279 268.731 0.250 0.433 330.0 n - - y 150.0 [332.730 302.220 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
1600 0.000000 1600 y 244.473 268.270 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1616 0.000000 1616 y 244.668 267.810 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1633 0.000000 1633 y 244.866 267.350 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1650 0.000000 1650 y 245.065 266.892 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1666 0.000000 1666 y 245.267 266.434 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1683 0.000000 1683 y 245.470 265.977 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1700 0.000000 1700 y 245.675 265.522 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1716 0.000000 1716 y 245.882 265.066 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1733 0.000000 1733 y 246.091 264.612 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1750 0.000000 1750 y 246.302 264.159 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1766 0.000000 1766 y 246.515 263.706 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1783 0.000000 1783 y 246.730 263.255 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1800 0.000000 1800 y 246.946 262.804 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1816 0.000000 1816 y 247.165 262.354 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1833 0.000000 1833 y 247.385 261.906 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1850 0.000000 1850 y 247.607 261.458 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1866 0.000000 1866 y 247.831 261.011 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1883 0.000000 1883 y 248.057 260.565 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1900 0.000000 1900 y 248.285 260.119 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1916 0.000000 1916 y 248.514 259.675 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1933 0.000000 1933 y 248.746 259.232 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1950 0.000000 1950 y 248.979 258.790 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1966 0.000000 1966 y 249.214 258.349 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
1983 0.000000 1983 y 249.451 257.908 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2000 0.000000 2000 y 249.690 257.469 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2016 0.000000 2016 y 249.931 257.031 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2033 0.000000 2033 y 250.173 256.593 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2050 0.000000 2050 y 250.417 256.157 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2066 0.000000 2066 y 250.664 255.722 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2083 0.000000 2083 y 250.911 255.288 0.250 0.433 330.0 n - - y 150.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2100 0.000000 2100 y 251.161 254.854 0.250 0.433 330.0 n - - y 140.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2116 0.000000 2116 y 251.413 254.422 0.250 0.433 330.0 n - - y 140.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2133 0.000000 2133 y 251.666 253.991 0.250 0.433 330.0 n - - y 140.0 [] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2150 0.000000 2150 y 251.921 253.561 0.250 0.433 330.0 n - - y 140.0 [255.996 256.491 330.0 ] [] - 0 0 0 2 - 0 0 inf n n n y n n n y
2166 0.000000 2166 y 252.178 253.132 0.250 0.433 330.0 n - - y 140.0 [260.326 258.991 330.0 ] [] - 0 0 0 2 - 0 0 inf n n n y n n n y
2183 0.000000 2183 y 252.437 252.704 0.250 0.433 330.0 n - - y 140.0 [264.656 261.491 330.0 ] [] - 0 0 0 2 - 0 0 inf n n n y n n n y
2200 0.000000 2200 y 252.697 252.278 0.250 0.433 330.0 n - - y 140.0 [268.986 263.991 330.0 ] [] - 0 0 0 2 - 0 0 inf n n n y n n n y
2216 0.000000 2216 y 252.959 251.852 0.250 0.433 330.0 n - - y 140.0 [273.317 266.491 330.0 ] [] - 0 0 0 2 - 0 0 inf n n n y n n n y
2233 0.000000 2233 y 253.223 251.427 0.250 0.433 330.0 n - - y 140.0 [277.647 268.991 330.0 ] [] - 0 0 0 2 - 0 0 inf n n n y n n n y
2250 0.000000 2250 y 253.489 251.004 0.250 0.433 330.0 n - - y 140.0 [281.977 271.491 330.0 ] [] - 0 0 0 2 - 0 0 inf n n n y n n n y
2266 0.000000 2266 y 253.757 250.581 0.250 0.433 330.0 n - - y 140.0 [286.307 273.991 330.0 ] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2283 0.000000 2283 y 254.026 250.160 0.250 0.433 330.0 n - - y 140.0 [290.637 276.491 330.0 ] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2300 0.000000 2300 y 254.297 249.740 0.250 0.433 330.0 n - - y 140.0 [294.967 278.991 330.0 ] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2316 0.000000 2316 y 254.570 249.321 0.250 0.433 330.0 n - - y 140.0 [299.297 281.491 330.0 ] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2333 0.000000 2333 y 254.844 248.903 0.250 0.433 330.0 n - - y 140.0 [303.627 283.991 330.0 ] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2350 0.000000 2350 y 255.121 248.486 0.250 0.433 330.0 n - - y 140.0 [307.958 286.491 330.0 ] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2366 0.000000 2366 y 255.399 248.071 0.250 0.433 330.0 n - - y 140.0 [312.288 288.991 330.0 ] [] - 0 0 0 2 - 0 0 inf n n n n n n n y
2383 0.000000 2383 y 255.678 247.656 0.250 0.433 315.0 n - - y 140.0 [316.618 291.491 330.0 ] [] - 0 0 0 2 - 0 0 inf n n y n n n n y
2400 0.000000 2400 y 255.960 247.243 0.250 0.433 315.0 n - - y 140.0 [320.948 293.991 330.0 ] [] - 0 0 0 2 - 0 0 inf n n y n n n n y
2416 0.000000 2416 y 256.243 246.831 0.250 0.433 315.0 n - - y 140.0 [325.278 296.491 330.0 ] [] - 0 0 0 2 - 0 0 inf n n y n n n n y
2433 0.000000 2433 y 256.528 246.420 0.250 0.433 315.0 n - - y 140.0 [329.608 298.991 330.0 ] [] - 0 0 0 2 - 0 0 inf n n y n n n n y
2450 0.000000 2450 y 256.814 246.010 0.250 0.433 315.0 n - - y 140.0 [333.938 301.491 330.0 ] [] - 0 0 0 2 - 0 0 inf n n y n n n n y
2466 0.000000 2466 y 257.103 245.602 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n y n n n n y
2483 0.000000 2483 y 257.393 245.194 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2499 0.000000 2499 y 257.684 244.788 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2516 0.000000 2516 y 257.978 244.383 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2533 0.000000 2533 y 258.273 243.980 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2549 0.000000 2549 y 258.570 243.577 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2566 0.000000 2566 y 258.868 243.176 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2583 0.000000 2583 y 259.168 242.776 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2599 0.000000 2599 y 259.470 242.378 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2616 0.000000 2616 y 259.773 241.980 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2633 0.000000 2633 y 260.078 241.584 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2649 0.000000 2649 y 260.385 241.189 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2666 0.000000 2666 y 260.694 240.796 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2683 0.000000 2683 y 261.004 240.403 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2699 0.000000 2699 y 261.315 240.012 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2716 0.000000 2716 y 261.628 239.623 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2733 0.000000 2733 y 261.943 239.234 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2749 0.000000 2749 y 262.260 238.847 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2766 0.000000 2766 y 262.578 238.461 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2783 0.000000 2783 y 262.898 238.077 0.250 0.433 315.0 n - - y 140.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2799 0.000000 2799 y 263.219 237.694 0.250 0.433 315.0 n - - y 130.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2816 0.000000 2816 y 263.542 237.312 0.250 0.433 315.0 n - - y 130.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2833 0.000000 2833 y 263.866 236.932 0.250 0.433 315.0 n - - y 130.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2849 0.000000 2849 y 264.192 236.553 0.250 0.433 315.0 n - - y 130.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2866 0.000000 2866 y 264.520 236.175 0.250 0.433 315.0 n - - y 130.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2883 0.000000 2883 y 264.849 235.799 0.250 0.433 315.0 n - - y 130.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2899 0.000000 2899 y 265.180 235.424 0.250 0.433 315.0 n - - y 130.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2916 0.000000 2916 y 265.512 235.050 0.250 0.433 315.0 n - - y 130.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
2933 0.000000 2933 y 265.846 234.678 0.250 0.433 315.0 n - - y 130.0 [] [] - 0 0 0 3 - 0 0 inf n n n n n n n y
